,code_pref,code_MIC,type,prefecture_j,prefecture_s,prefecture_en,prefecture_kana,cities,cities_kana,vaccine_pop,政令指定都市
1683,,452041.0,市区町村,宮崎県,,,ミヤザキケン,日南市,ニチナンシ,True,False
1684,,452050.0,市区町村,宮崎県,,,ミヤザキケン,小林市,コバヤシシ,True,False
1685,,452068.0,市区町村,宮崎県,,,ミヤザキケン,日向市,ヒュウガシ,True,False
1686,,452076.0,市区町村,宮崎県,,,ミヤザキケン,串間市,クシマシ,True,False
1687,,452084.0,市区町村,宮崎県,,,ミヤザキケン,西都市,サイトシ,True,False
1688,,452092.0,市区町村,宮崎県,,,ミヤザキケン,えびの市,エビノシ,True,False
1689,,453412.0,市区町村,宮崎県,,,ミヤザキケン,三股町,ミマタチョウ,True,False
1690,,453617.0,市区町村,宮崎県,,,ミヤザキケン,高原町,タカハルチョウ,True,False
1691,,453820.0,市区町村,宮崎県,,,ミヤザキケン,国富町,クニトミチョウ,True,False
1692,,453838.0,市区町村,宮崎県,,,ミヤザキケン,綾町,アヤチョウ,True,False
1693,,454010.0,市区町村,宮崎県,,,ミヤザキケン,高鍋町,タカナベチョウ,True,False
1694,,454028.0,市区町村,宮崎県,,,ミヤザキケン,新富町,シントミチョウ,True,False
1695,,454036.0,市区町村,宮崎県,,,ミヤザキケン,西米良村,ニシメラソン,True,False
1696,,454044.0,市区町村,宮崎県,,,ミヤザキケン,木城町,キジョウチョウ,True,False
1697,,454052.0,市区町村,宮崎県,,,ミヤザキケン,川南町,カワミナミチョウ,True,False
1698,,454061.0,市区町村,宮崎県,,,ミヤザキケン,都農町,ツノチョウ,True,False
1699,,454214.0,市区町村,宮崎県,,,ミヤザキケン,門川町,カドガワチョウ,True,False
1700,,454290.0,市区町村,宮崎県,,,ミヤザキケン,諸塚村,モロツカソン,True,False
1701,,454303.0,市区町村,宮崎県,,,ミヤザキケン,椎葉村,シイバソン,True,False
1702,,454311.0,市区町村,宮崎県,,,ミヤザキケン,美郷町,ミサトチョウ,True,False
1703,,454419.0,市区町村,宮崎県,,,ミヤザキケン,高千穂町,タカチホチョウ,True,False
1704,,454427.0,市区町村,宮崎県,,,ミヤザキケン,日之影町,ヒノカゲチョウ,True,False
1705,,454435.0,市区町村,宮崎県,,,ミヤザキケン,五ヶ瀬町,ゴカセチョウ,True,False
1706,,462012.0,市区町村,鹿児島県,,,カゴシマケン,鹿児島市,カゴシマシ,True,False
1707,,462039.0,市区町村,鹿児島県,,,カゴシマケン,鹿屋市,カノヤシ,True,False
1708,,462047.0,市区町村,鹿児島県,,,カゴシマケン,枕崎市,マクラザキシ,True,False
1709,,462063.0,市区町村,鹿児島県,,,カゴシマケン,阿久根市,アクネシ,True,False
1710,,462080.0,市区町村,鹿児島県,,,カゴシマケン,出水市,イズミシ,True,False
1711,,462101.0,市区町村,鹿児島県,,,カゴシマケン,指宿市,イブスキシ,True,False
1712,,462136.0,市区町村,鹿児島県,,,カゴシマケン,西之表市,ニシノオモテシ,True,False
1713,,462144.0,市区町村,鹿児島県,,,カゴシマケン,垂水市,タルミズシ,True,False
1714,,462152.0,市区町村,鹿児島県,,,カゴシマケン,薩摩川内市,サツマセンダイシ,True,False
1715,,462161.0,市区町村,鹿児島県,,,カゴシマケン,日置市,ヒオキシ,True,False
1716,,462179.0,市区町村,鹿児島県,,,カゴシマケン,曽於市,ソオシ,True,False
1717,,462187.0,市区町村,鹿児島県,,,カゴシマケン,霧島市,キリシマシ,True,False
1718,,462195.0,市区町村,鹿児島県,,,カゴシマケン,いちき串木野市,イチキクシキノシ,True,False
1719,,462209.0,市区町村,鹿児島県,,,カゴシマケン,南さつま市,ミナミサツマシ,True,False
1720,,462217.0,市区町村,鹿児島県,,,カゴシマケン,志布志市,シブシシ,True,False
1721,,462225.0,市区町村,鹿児島県,,,カゴシマケン,奄美市,アマミシ,True,False
1722,,462233.0,市区町村,鹿児島県,,,カゴシマケン,南九州市,ミナミキュウシュウシ,True,False
1723,,462241.0,市区町村,鹿児島県,,,カゴシマケン,伊佐市,イサシ,True,False
1724,,462250.0,市区町村,鹿児島県,,,カゴシマケン,姶良市,アイラシ,True,False
1725,,463035.0,市区町村,鹿児島県,,,カゴシマケン,三島村,ミシマムラ,True,False
1726,,463043.0,市区町村,鹿児島県,,,カゴシマケン,十島村,トシマムラ,True,False
1727,,463922.0,市区町村,鹿児島県,,,カゴシマケン,さつま町,サツマチョウ,True,False
1728,,464040.0,市区町村,鹿児島県,,,カゴシマケン,長島町,ナガシマチョウ,True,False
1729,,464520.0,市区町村,鹿児島県,,,カゴシマケン,湧水町,ユウスイチョウ,True,False
1730,,464686.0,市区町村,鹿児島県,,,カゴシマケン,大崎町,オオサキチョウ,True,False
1731,,464821.0,市区町村,鹿児島県,,,カゴシマケン,東串良町,ヒガシクシラチョウ,True,False
1732,,464902.0,市区町村,鹿児島県,,,カゴシマケン,錦江町,キンコウチョウ,True,False
1733,,464911.0,市区町村,鹿児島県,,,カゴシマケン,南大隅町,ミナミオオスミチョウ,True,False
1734,,464929.0,市区町村,鹿児島県,,,カゴシマケン,肝付町,キモツキチョウ,True,False
1735,,465011.0,市区町村,鹿児島県,,,カゴシマケン,中種子町,ナカタネチョウ,True,False
1736,,465020.0,市区町村,鹿児島県,,,カゴシマケン,南種子町,ミナミタネチョウ,True,False
1737,,465054.0,市区町村,鹿児島県,,,カゴシマケン,屋久島町,ヤクシマチョウ,True,False
1738,,465232.0,市区町村,鹿児島県,,,カゴシマケン,大和村,ヤマトソン,True,False
1739,,465241.0,市区町村,鹿児島県,,,カゴシマケン,宇検村,ウケンソン,True,False
1740,,465259.0,市区町村,鹿児島県,,,カゴシマケン,瀬戸内町,セトウチチョウ,True,False
1741,,465275.0,市区町村,鹿児島県,,,カゴシマケン,龍郷町,タツゴウチョウ,True,False
1742,,465291.0,市区町村,鹿児島県,,,カゴシマケン,喜界町,キカイチョウ,True,False
1743,,465305.0,市区町村,鹿児島県,,,カゴシマケン,徳之島町,トクノシマチョウ,True,False
1744,,465313.0,市区町村,鹿児島県,,,カゴシマケン,天城町,アマギチョウ,True,False
1745,,465321.0,市区町村,鹿児島県,,,カゴシマケン,伊仙町,イセンチョウ,True,False
1746,,465330.0,市区町村,鹿児島県,,,カゴシマケン,和泊町,ワドマリチョウ,True,False
1747,,465348.0,市区町村,鹿児島県,,,カゴシマケン,知名町,チナチョウ,True,False
1748,,465356.0,市区町村,鹿児島県,,,カゴシマケン,与論町,ヨロンチョウ,True,False
1749,,472018.0,市区町村,沖縄県,,,オキナワケン,那覇市,ナハシ,True,False
1750,,472051.0,市区町村,沖縄県,,,オキナワケン,宜野湾市,ギノワンシ,True,False
1751,,472077.0,市区町村,沖縄県,,,オキナワケン,石垣市,イシガキシ,True,False
1752,,472085.0,市区町村,沖縄県,,,オキナワケン,浦添市,ウラソエシ,True,False
1753,,472093.0,市区町村,沖縄県,,,オキナワケン,名護市,ナゴシ,True,False
1754,,472107.0,市区町村,沖縄県,,,オキナワケン,糸満市,イトマンシ,True,False
1755,,472115.0,市区町村,沖縄県,,,オキナワケン,沖縄市,オキナワシ,True,False
1756,,472123.0,市区町村,沖縄県,,,オキナワケン,豊見城市,トミグスクシ,True,False
1757,,472131.0,市区町村,沖縄県,,,オキナワケン,うるま市,ウルマシ,True,False
1758,,472140.0,市区町村,沖縄県,,,オキナワケン,宮古島市,ミヤコジマシ,True,False
1759,,472158.0,市区町村,沖縄県,,,オキナワケン,南城市,ナンジョウシ,True,False
1760,,473014.0,市区町村,沖縄県,,,オキナワケン,国頭村,クニガミソン,True,False
1761,,473022.0,市区町村,沖縄県,,,オキナワケン,大宜味村,オオギミソン,True,False
1762,,473031.0,市区町村,沖縄県,,,オキナワケン,東村,ヒガシソン,True,False
1763,,473065.0,市区町村,沖縄県,,,オキナワケン,今帰仁村,ナキジンソン,True,False
1764,,473081.0,市区町村,沖縄県,,,オキナワケン,本部町,モトブチョウ,True,False
1765,,473111.0,市区町村,沖縄県,,,オキナワケン,恩納村,オンナソン,True,False
1766,,473138.0,市区町村,沖縄県,,,オキナワケン,宜野座村,ギノザソン,True,False
1767,,473146.0,市区町村,沖縄県,,,オキナワケン,金武町,キンチョウ,True,False
1768,,473154.0,市区町村,沖縄県,,,オキナワケン,伊江村,イエソン,True,False
1769,,473243.0,市区町村,沖縄県,,,オキナワケン,読谷村,ヨミタンソン,True,False
1770,,473251.0,市区町村,沖縄県,,,オキナワケン,嘉手納町,カデナチョウ,True,False
1771,,473260.0,市区町村,沖縄県,,,オキナワケン,北谷町,チヤタンチョウ,True,False
1772,,473278.0,市区町村,沖縄県,,,オキナワケン,北中城村,キタナカグスクソン,True,False
1773,,473286.0,市区町村,沖縄県,,,オキナワケン,中城村,ナカグスクソン,True,False
1774,,473294.0,市区町村,沖縄県,,,オキナワケン,西原町,ニシハラチョウ,True,False
1775,,473481.0,市区町村,沖縄県,,,オキナワケン,与那原町,ヨナバルチョウ,True,False
1776,,473502.0,市区町村,沖縄県,,,オキナワケン,南風原町,ハエバルチョウ,True,False
1777,,473537.0,市区町村,沖縄県,,,オキナワケン,渡嘉敷村,トカシキソン,True,False
1778,,473545.0,市区町村,沖縄県,,,オキナワケン,座間味村,ザマミソン,True,False
1779,,473553.0,市区町村,沖縄県,,,オキナワケン,粟国村,アグニソン,True,False
1780,,473561.0,市区町村,沖縄県,,,オキナワケン,渡名喜村,トナキソン,True,False
1781,,473570.0,市区町村,沖縄県,,,オキナワケン,南大東村,ミナミダイトウソン,True,False
1782,,473588.0,市区町村,沖縄県,,,オキナワケン,北大東村,キタダイトウソン,True,False
1783,,473596.0,市区町村,沖縄県,,,オキナワケン,伊平屋村,イヘヤソン,True,False
1784,,473600.0,市区町村,沖縄県,,,オキナワケン,伊是名村,イゼナソン,True,False
1785,,473618.0,市区町村,沖縄県,,,オキナワケン,久米島町,クメジマチョウ,True,False
1786,,473626.0,市区町村,沖縄県,,,オキナワケン,八重瀬町,ヤエセチョウ,True,False
1787,,473758.0,市区町村,沖縄県,,,オキナワケン,多良間村,タラマソン,True,False
1788,,473812.0,市区町村,沖縄県,,,オキナワケン,竹富町,タケトミチョウ,True,False
1789,,473821.0,市区町村,沖縄県,,,オキナワケン,与那国町,ヨナグニチョウ,True,False
1790,,16951.0,北方領土,北海道,,,ホッカイドウ,色丹村,シコタンムラ,False,False
1791,,16969.0,北方領土,北海道,,,ホッカイドウ,泊村,トマリムラ,False,False
1792,,16977.0,北方領土,北海道,,,ホッカイドウ,留夜別村,ルヤベツムラ,False,False
1793,,16985.0,北方領土,北海道,,,ホッカイドウ,留別村,ルベツムラ,False,False
1794,,16993.0,北方領土,北海道,,,ホッカイドウ,紗那村,シャナムラ,False,False
1795,,17001.0,北方領土,北海道,,,ホッカイドウ,蘂取村,シベトロムラ,False,False
1796,,11011.0,行政区,北海道,,,ホッカイドウ,札幌市中央区,サッポロシチュウオウク,False,True
1797,,11029.0,行政区,北海道,,,ホッカイドウ,札幌市北区,サッポロシキタク,False,True
1798,,11037.0,行政区,北海道,,,ホッカイドウ,札幌市東区,サッポロシヒガシク,False,True
1799,,11045.0,行政区,北海道,,,ホッカイドウ,札幌市白石区,サッポロシシロイシク,False,True
1800,,11053.0,行政区,北海道,,,ホッカイドウ,札幌市豊平区,サッポロシトヨヒラク,False,True
1801,,11061.0,行政区,北海道,,,ホッカイドウ,札幌市南区,サッポロシミナミク,False,True
1802,,11070.0,行政区,北海道,,,ホッカイドウ,札幌市西区,サッポロシニシク,False,True
1803,,11088.0,行政区,北海道,,,ホッカイドウ,札幌市厚別区,サッポロシアツベツク,False,True
1804,,11096.0,行政区,北海道,,,ホッカイドウ,札幌市手稲区,サッポロシテイネク,False,True
1805,,11100.0,行政区,北海道,,,ホッカイドウ,札幌市清田区,サッポロシキヨタク,False,True
1806,,41017.0,行政区,宮城県,,,ミヤギケン,仙台市青葉区,センダイシアオバク,False,True
1807,,41025.0,行政区,宮城県,,,ミヤギケン,仙台市宮城野区,センダイシミヤギノク,False,True
1808,,41033.0,行政区,宮城県,,,ミヤギケン,仙台市若林区,センダイシワカバヤシク,False,True
1809,,41041.0,行政区,宮城県,,,ミヤギケン,仙台市太白区,センダイシタイハクク,False,True
1810,,41050.0,行政区,宮城県,,,ミヤギケン,仙台市泉区,センダイシイズミク,False,True
1811,,111015.0,行政区,埼玉県,,,サイタマケン,さいたま市西区,サイタマシニシク,False,True
1812,,111023.0,行政区,埼玉県,,,サイタマケン,さいたま市北区,サイタマシキタク,False,True
1813,,111031.0,行政区,埼玉県,,,サイタマケン,さいたま市大宮区,サイタマシオオミヤク,False,True
1814,,111040.0,行政区,埼玉県,,,サイタマケン,さいたま市見沼区,サイタマシミヌマク,False,True
1815,,111058.0,行政区,埼玉県,,,サイタマケン,さいたま市中央区,サイタマシチュウオウク,False,True
1816,,111066.0,行政区,埼玉県,,,サイタマケン,さいたま市桜区,サイタマシサクラク,False,True
1817,,111074.0,行政区,埼玉県,,,サイタマケン,さいたま市浦和区,サイタマシウラワク,False,True
1818,,111082.0,行政区,埼玉県,,,サイタマケン,さいたま市南区,サイタマシミナミク,False,True
1819,,111091.0,行政区,埼玉県,,,サイタマケン,さいたま市緑区,サイタマシミドリク,False,True
1820,,111104.0,行政区,埼玉県,,,サイタマケン,さいたま市岩槻区,サイタマシイワツキク,False,True
1821,,121011.0,行政区,千葉県,,,チバケン,千葉市中央区,チバシチュウオウク,False,True
1822,,121029.0,行政区,千葉県,,,チバケン,千葉市花見川区,チバシハナミガワク,False,True
1823,,121037.0,行政区,千葉県,,,チバケン,千葉市稲毛区,チバシイナゲク,False,True
1824,,121045.0,行政区,千葉県,,,チバケン,千葉市若葉区,チバシワカバク,False,True
1825,,121053.0,行政区,千葉県,,,チバケン,千葉市緑区,チバシミドリク,False,True
1826,,121061.0,行政区,千葉県,,,チバケン,千葉市美浜区,チバシミハマク,False,True
1827,,141011.0,行政区,神奈川県,,,カナガワケン,横浜市鶴見区,ヨコハマシツルミク,False,True
1828,,141020.0,行政区,神奈川県,,,カナガワケン,横浜市神奈川区,ヨコハマシカナガワク,False,True
1829,,141038.0,行政区,神奈川県,,,カナガワケン,横浜市西区,ヨコハマシニシク,False,True
1830,,141046.0,行政区,神奈川県,,,カナガワケン,横浜市中区,ヨコハマシナカク,False,True
1831,,141054.0,行政区,神奈川県,,,カナガワケン,横浜市南区,ヨコハマシミナミク,False,True
1832,,141062.0,行政区,神奈川県,,,カナガワケン,横浜市保土ケ谷区,ヨコハマシホドガヤク,False,True
1833,,141071.0,行政区,神奈川県,,,カナガワケン,横浜市磯子区,ヨコハマシイソゴク,False,True
1834,,141089.0,行政区,神奈川県,,,カナガワケン,横浜市金沢区,ヨコハマシカナザワク,False,True
1835,,141097.0,行政区,神奈川県,,,カナガワケン,横浜市港北区,ヨコハマシコウホクク,False,True
1836,,141101.0,行政区,神奈川県,,,カナガワケン,横浜市戸塚区,ヨコハマシトツカク,False,True
1837,,141119.0,行政区,神奈川県,,,カナガワケン,横浜市港南区,ヨコハマシコウナンク,False,True
1838,,141127.0,行政区,神奈川県,,,カナガワケン,横浜市旭区,ヨコハマシアサヒク,False,True
1839,,141135.0,行政区,神奈川県,,,カナガワケン,横浜市緑区,ヨコハマシミドリク,False,True
1840,,141143.0,行政区,神奈川県,,,カナガワケン,横浜市瀬谷区,ヨコハマシセヤク,False,True
1841,,141151.0,行政区,神奈川県,,,カナガワケン,横浜市栄区,ヨコハマシサカエク,False,True
1842,,141160.0,行政区,神奈川県,,,カナガワケン,横浜市泉区,ヨコハマシイズミク,False,True
1843,,141178.0,行政区,神奈川県,,,カナガワケン,横浜市青葉区,ヨコハマシアオバク,False,True
1844,,141186.0,行政区,神奈川県,,,カナガワケン,横浜市都筑区,ヨコハマシツヅキク,False,True
1845,,141313.0,行政区,神奈川県,,,カナガワケン,川崎市川崎区,カワサキシカワサキク,False,True
1846,,141321.0,行政区,神奈川県,,,カナガワケン,川崎市幸区,カワサキシサイワイク,False,True
1847,,141330.0,行政区,神奈川県,,,カナガワケン,川崎市中原区,カワサキシナカハラク,False,True
1848,,141348.0,行政区,神奈川県,,,カナガワケン,川崎市高津区,カワサキシタカツク,False,True
1849,,141356.0,行政区,神奈川県,,,カナガワケン,川崎市多摩区,カワサキシタマク,False,True
1850,,141364.0,行政区,神奈川県,,,カナガワケン,川崎市宮前区,カワサキシミヤマエク,False,True
1851,,141372.0,行政区,神奈川県,,,カナガワケン,川崎市麻生区,カワサキシアサオク,False,True
1852,,141518.0,行政区,神奈川県,,,カナガワケン,相模原市緑区,サガミハラシミドリク,False,True
1853,,141526.0,行政区,神奈川県,,,カナガワケン,相模原市中央区,サガミハラシチュウオウク,False,True
1854,,141534.0,行政区,神奈川県,,,カナガワケン,相模原市南区,サガミハラシミナミク,False,True
1855,,151017.0,行政区,新潟県,,,ニイガタケン,新潟市北区,ニイガタシキタク,False,True
1856,,151025.0,行政区,新潟県,,,ニイガタケン,新潟市東区,ニイガタシヒガシク,False,True
1857,,151033.0,行政区,新潟県,,,ニイガタケン,新潟市中央区,ニイガタシチュウオウク,False,True
1858,,151041.0,行政区,新潟県,,,ニイガタケン,新潟市江南区,ニイガタシコウナンク,False,True
1859,,151050.0,行政区,新潟県,,,ニイガタケン,新潟市秋葉区,ニイガタシアキハク,False,True
1860,,151068.0,行政区,新潟県,,,ニイガタケン,新潟市南区,ニイガタシミナミク,False,True
1861,,151076.0,行政区,新潟県,,,ニイガタケン,新潟市西区,ニイガタシニシク,False,True
1862,,151084.0,行政区,新潟県,,,ニイガタケン,新潟市西蒲区,ニイガタシニシカンク,False,True
1863,,221015.0,行政区,静岡県,,,シズオカケン,静岡市葵区,シズオカシアオイク,False,True
1864,,221023.0,行政区,静岡県,,,シズオカケン,静岡市駿河区,シズオカシスルガク,False,True
1865,,221031.0,行政区,静岡県,,,シズオカケン,静岡市清水区,シズオカシシミズク,False,True
1866,,221317.0,行政区,静岡県,,,シズオカケン,浜松市中区,ハママツシナカク,False,True
1867,,221325.0,行政区,静岡県,,,シズオカケン,浜松市東区,ハママツシヒガシク,False,True
1868,,221333.0,行政区,静岡県,,,シズオカケン,浜松市西区,ハママツシニシク,False,True
1869,,221341.0,行政区,静岡県,,,シズオカケン,浜松市南区,ハママツシミナミク,False,True
1870,,221350.0,行政区,静岡県,,,シズオカケン,浜松市北区,ハママツシキタク,False,True
1871,,221368.0,行政区,静岡県,,,シズオカケン,浜松市浜北区,ハママツシハマキタク,False,True
1872,,221376.0,行政区,静岡県,,,シズオカケン,浜松市天竜区,ハママツシテンリュウク,False,True
1873,,231011.0,行政区,愛知県,,,アイチケン,名古屋市千種区,ナゴヤシチクサク,False,True
1874,,231029.0,行政区,愛知県,,,アイチケン,名古屋市東区,ナゴヤシヒガシク,False,True
1875,,231037.0,行政区,愛知県,,,アイチケン,名古屋市北区,ナゴヤシキタク,False,True
1876,,231045.0,行政区,愛知県,,,アイチケン,名古屋市西区,ナゴヤシニシク,False,True
1877,,231053.0,行政区,愛知県,,,アイチケン,名古屋市中村区,ナゴヤシナカムラク,False,True
1878,,231061.0,行政区,愛知県,,,アイチケン,名古屋市中区,ナゴヤシナカク,False,True
1879,,231070.0,行政区,愛知県,,,アイチケン,名古屋市昭和区,ナゴヤシショウワク,False,True
1880,,231088.0,行政区,愛知県,,,アイチケン,名古屋市瑞穂区,ナゴヤシミズホク,False,True
1881,,231096.0,行政区,愛知県,,,アイチケン,名古屋市熱田区,ナゴヤシアツタク,False,True
1882,,231100.0,行政区,愛知県,,,アイチケン,名古屋市中川区,ナゴヤシナカガワク,False,True
1883,,231118.0,行政区,愛知県,,,アイチケン,名古屋市港区,ナゴヤシミナトク,False,True
1884,,231126.0,行政区,愛知県,,,アイチケン,名古屋市南区,ナゴヤシミナミク,False,True
1885,,231134.0,行政区,愛知県,,,アイチケン,名古屋市守山区,ナゴヤシモリヤマク,False,True
1886,,231142.0,行政区,愛知県,,,アイチケン,名古屋市緑区,ナゴヤシミドリク,False,True
1887,,231151.0,行政区,愛知県,,,アイチケン,名古屋市名東区,ナゴヤシメイトウク,False,True
1888,,231169.0,行政区,愛知県,,,アイチケン,名古屋市天白区,ナゴヤシテンパクク,False,True
1889,,261017.0,行政区,京都府,,,キョウトフ,京都市北区,キョウトシキタク,False,True
1890,,261025.0,行政区,京都府,,,キョウトフ,京都市上京区,キョウトシカミギョウク,False,True
1891,,261033.0,行政区,京都府,,,キョウトフ,京都市左京区,キョウトシサキョウク,False,True
1892,,261041.0,行政区,京都府,,,キョウトフ,京都市中京区,キョウトシナカギョウク,False,True
1893,,261050.0,行政区,京都府,,,キョウトフ,京都市東山区,キョウトシヒガシヤマク,False,True
1894,,261068.0,行政区,京都府,,,キョウトフ,京都市下京区,キョウトシシモギョウク,False,True
1895,,261076.0,行政区,京都府,,,キョウトフ,京都市南区,キョウトシミナミク,False,True
1896,,261084.0,行政区,京都府,,,キョウトフ,京都市右京区,キョウトシウキョウク,False,True
1897,,261092.0,行政区,京都府,,,キョウトフ,京都市伏見区,キョウトシフシミク,False,True
1898,,261106.0,行政区,京都府,,,キョウトフ,京都市山科区,キョウトシヤマシナク,False,True
1899,,261114.0,行政区,京都府,,,キョウトフ,京都市西京区,キョウトシニシキョウク,False,True
1900,,271021.0,行政区,大阪府,,,オオサカフ,大阪市都島区,オオサカシミヤコジマク,False,True
1901,,271039.0,行政区,大阪府,,,オオサカフ,大阪市福島区,オオサカシフクシマク,False,True
1902,,271047.0,行政区,大阪府,,,オオサカフ,大阪市此花区,オオサカシコノハナク,False,True
1903,,271063.0,行政区,大阪府,,,オオサカフ,大阪市西区,オオサカシニシク,False,True
1904,,271071.0,行政区,大阪府,,,オオサカフ,大阪市港区,オオサカシミナトク,False,True
1905,,271080.0,行政区,大阪府,,,オオサカフ,大阪市大正区,オオサカシタイショウク,False,True
1906,,271098.0,行政区,大阪府,,,オオサカフ,大阪市天王寺区,オオサカシテンノウジク,False,True
1907,,271110.0,行政区,大阪府,,,オオサカフ,大阪市浪速区,オオサカシナニワク,False,True
1908,,271136.0,行政区,大阪府,,,オオサカフ,大阪市西淀川区,オオサカシニシヨドガワク,False,True
1909,,271144.0,行政区,大阪府,,,オオサカフ,大阪市東淀川区,オオサカシヒガシヨドガワク,False,True
1910,,271152.0,行政区,大阪府,,,オオサカフ,大阪市東成区,オオサカシヒガシナリク,False,True
1911,,271161.0,行政区,大阪府,,,オオサカフ,大阪市生野区,オオサカシイクノク,False,True
1912,,271179.0,行政区,大阪府,,,オオサカフ,大阪市旭区,オオサカシアサヒク,False,True
1913,,271187.0,行政区,大阪府,,,オオサカフ,大阪市城東区,オオサカシジョウトウク,False,True
1914,,271195.0,行政区,大阪府,,,オオサカフ,大阪市阿倍野区,オオサカシアベノク,False,True
1915,,271209.0,行政区,大阪府,,,オオサカフ,大阪市住吉区,オオサカシスミヨシク,False,True
1916,,271217.0,行政区,大阪府,,,オオサカフ,大阪市東住吉区,オオサカシヒガシスミヨシク,False,True
1917,,271225.0,行政区,大阪府,,,オオサカフ,大阪市西成区,オオサカシニシナリク,False,True
1918,,271233.0,行政区,大阪府,,,オオサカフ,大阪市淀川区,オオサカシヨドガワク,False,True
1919,,271241.0,行政区,大阪府,,,オオサカフ,大阪市鶴見区,オオサカシツルミク,False,True
1920,,271250.0,行政区,大阪府,,,オオサカフ,大阪市住之江区,オオサカシスミノエク,False,True
1921,,271268.0,行政区,大阪府,,,オオサカフ,大阪市平野区,オオサカシヒラノク,False,True
1922,,271276.0,行政区,大阪府,,,オオサカフ,大阪市北区,オオサカシキタク,False,True
1923,,271284.0,行政区,大阪府,,,オオサカフ,大阪市中央区,オオサカシチュウオウク,False,True
1924,,271411.0,行政区,大阪府,,,オオサカフ,堺市堺区,サカイシサカイク,False,True
1925,,271420.0,行政区,大阪府,,,オオサカフ,堺市中区,サカイシナカク,False,True
1926,,271438.0,行政区,大阪府,,,オオサカフ,堺市東区,サカイシヒガシク,False,True
1927,,271446.0,行政区,大阪府,,,オオサカフ,堺市西区,サカイシニシク,False,True
1928,,271454.0,行政区,大阪府,,,オオサカフ,堺市南区,サカイシミナミク,False,True
1929,,271462.0,行政区,大阪府,,,オオサカフ,堺市北区,サカイシキタク,False,True
1930,,271471.0,行政区,大阪府,,,オオサカフ,堺市美原区,サカイシミハラク,False,True
1931,,281018.0,行政区,兵庫県,,,ヒョウゴケン,神戸市東灘区,コウベシヒガシナダク,False,True
1932,,281026.0,行政区,兵庫県,,,ヒョウゴケン,神戸市灘区,コウベシナダク,False,True
1933,,281051.0,行政区,兵庫県,,,ヒョウゴケン,神戸市兵庫区,コウベシヒョウゴク,False,True
1934,,281069.0,行政区,兵庫県,,,ヒョウゴケン,神戸市長田区,コウベシナガタク,False,True
1935,,281077.0,行政区,兵庫県,,,ヒョウゴケン,神戸市須磨区,コウベシスマク,False,True
1936,,281085.0,行政区,兵庫県,,,ヒョウゴケン,神戸市垂水区,コウベシタルミク,False,True
1937,,281093.0,行政区,兵庫県,,,ヒョウゴケン,神戸市北区,コウベシキタク,False,True
1938,,281107.0,行政区,兵庫県,,,ヒョウゴケン,神戸市中央区,コウベシチュウオウク,False,True
1939,,281115.0,行政区,兵庫県,,,ヒョウゴケン,神戸市西区,コウベシニシク,False,True
1940,,331015.0,行政区,岡山県,,,オカヤマケン,岡山市北区,オカヤマシキタク,False,True
1941,,331023.0,行政区,岡山県,,,オカヤマケン,岡山市中区,オカヤマシナカク,False,True
1942,,331031.0,行政区,岡山県,,,オカヤマケン,岡山市東区,オカヤマシヒガシク,False,True
1943,,331040.0,行政区,岡山県,,,オカヤマケン,岡山市南区,オカヤマシミナミク,False,True
1944,,341011.0,行政区,広島県,,,ヒロシマケン,広島市中区,ヒロシマシナカク,False,True
1945,,341029.0,行政区,広島県,,,ヒロシマケン,広島市東区,ヒロシマシヒガシク,False,True
1946,,341037.0,行政区,広島県,,,ヒロシマケン,広島市南区,ヒロシマシミナミク,False,True
1947,,341045.0,行政区,広島県,,,ヒロシマケン,広島市西区,ヒロシマシニシク,False,True
1948,,341053.0,行政区,広島県,,,ヒロシマケン,広島市安佐南区,ヒロシマシアサミナミク,False,True
1949,,341061.0,行政区,広島県,,,ヒロシマケン,広島市安佐北区,ヒロシマシアサキタク,False,True
1950,,341070.0,行政区,広島県,,,ヒロシマケン,広島市安芸区,ヒロシマシアキク,False,True
1951,,341088.0,行政区,広島県,,,ヒロシマケン,広島市佐伯区,ヒロシマシサエキク,False,True
1952,,401013.0,行政区,福岡県,,,フクオカケン,北九州市門司区,キタキュウシュウシモジク,False,True
1953,,401030.0,行政区,福岡県,,,フクオカケン,北九州市若松区,キタキュウシュウシワカマツク,False,True
1954,,401056.0,行政区,福岡県,,,フクオカケン,北九州市戸畑区,キタキュウシュウシトバタク,False,True
1955,,401064.0,行政区,福岡県,,,フクオカケン,北九州市小倉北区,キタキュウシュウシコクラキタク,False,True
1956,,401072.0,行政区,福岡県,,,フクオカケン,北九州市小倉南区,キタキュウシュウシコクラミナミク,False,True
1957,,401081.0,行政区,福岡県,,,フクオカケン,北九州市八幡東区,キタキュウシュウシヤハタヒガシク,False,True
1958,,401099.0,行政区,福岡県,,,フクオカケン,北九州市八幡西区,キタキュウシュウシヤハタニシク,False,True
1959,,401315.0,行政区,福岡県,,,フクオカケン,福岡市東区,フクオカシヒガシク,False,True
1960,,401323.0,行政区,福岡県,,,フクオカケン,福岡市博多区,フクオカシハカタク,False,True
1961,,401331.0,行政区,福岡県,,,フクオカケン,福岡市中央区,フクオカシチュウオウク,False,True
1962,,401340.0,行政区,福岡県,,,フクオカケン,福岡市南区,フクオカシミナミク,False,True
